model_id,encoder,classifier,label,label_slug,test_positives,test_prevalence,roc_auc,pr_auc,roc_auc_ci_95_lower,roc_auc_ci_95_upper
vit_base__logistic,vit_base,logistic,Tinea,tinea,31,0.04133333333333333,0.5688904840952935,0.059485429614584494,,
vit_base__logistic,vit_base,logistic,Herpes Zoster,herpes_zoster,21,0.028,0.7848324514991182,0.08118200868534407,,
vit_base__logistic,vit_base,logistic,Drug Rash,drug_rash,22,0.029333333333333333,0.58248001998002,0.04527514279335259,,
vit_base__logistic,vit_base,logistic,Herpes Simplex,herpes_simplex,20,0.02666666666666667,0.7970547945205478,0.09066729847683133,,
vit_base__logistic,vit_base,logistic,Impetigo,impetigo,18,0.024,0.7034760170006071,0.06557085670039603,,
vit_base__logistic,vit_base,logistic,Acute Dermatitis NOS,acute_dermatitis_nos,19,0.025333333333333333,0.6954784361725105,0.05317656986241567,,
vit_base__logistic,vit_base,logistic,Hypersensitivity,hypersensitivity,17,0.02266666666666667,0.7100553727630207,0.06775227628374884,,
vit_base__logistic,vit_base,logistic,Acne,acne,15,0.02,0.8282086167800454,0.17160684103481905,,
vit_base__logistic,vit_base,logistic,Pigmented Purpuric Eruption,pigmented_purpuric_eruption,15,0.02,0.8310204081632654,0.164129277491309,,
vit_base__logistic,vit_base,logistic,Leukocytoclastic Vasculitis,leukocytoclastic_vasculitis,15,0.02,0.5114739229024943,0.02543392109715777,,
vit_base__logistic,vit_base,logistic,Lichen Planus Lichenoid Eruption,lichen_planus_lichenoid_eruption,14,0.018666666666666668,0.7215644409937889,0.06512516892537713,,
vit_base__logistic,vit_base,logistic,Pityriasis Rosea,pityriasis_rosea,12,0.016,0.6988482384823848,0.11814724161425137,,
vit_base__logistic,vit_base,logistic,Viral Exanthem,viral_exanthem,13,0.017333333333333333,0.7044149879970774,0.0514528816415174,,
vit_base__logistic,vit_base,logistic,Lichen Simplex Chronicus,lichen_simplex_chronicus,11,0.014666666666666666,0.5779308648050191,0.023930395517652345,,
vit_base__logistic,vit_base,logistic,Stasis Dermatitis,stasis_dermatitis,11,0.014666666666666666,0.6348874400295239,0.11631053187109702,,
vit_base__logistic,vit_base,logistic,Keratosis Pilaris,keratosis_pilaris,9,0.012,0.7162992952466637,0.09555996060353007,,
vit_base__logistic,vit_base,logistic,CD - Contact Dermatitis,cd_contact_dermatitis,11,0.014666666666666666,0.5203592077746341,0.021843086063845274,,
vit_base__logistic,vit_base,logistic,Scabies,scabies,9,0.012,0.6690658269605638,0.022994829465901076,,
vit_base__mil,vit_base,mil,Eczema,eczema,157,0.20933333333333334,0.620670025026584,0.2663264450600874,,
vit_base__mil,vit_base,mil,Allergic Contact Dermatitis,allergic_contact_dermatitis,130,0.17333333333333334,0.6153846153846154,0.25797686114700275,,
vit_base__mil,vit_base,mil,Insect Bite,insect_bite,60,0.08,0.7468357487922705,0.24660554039453902,,
vit_base__mil,vit_base,mil,Urticaria,urticaria,50,0.06666666666666667,0.7114571428571428,0.11540129143177397,,
vit_base__mil,vit_base,mil,Psoriasis,psoriasis,46,0.06133333333333333,0.6089426877470356,0.09416153264959912,,
vit_base__mil,vit_base,mil,Folliculitis,folliculitis,40,0.05333333333333334,0.7784154929577465,0.16220532050179606,,
vit_base__mil,vit_base,mil,Irritant Contact Dermatitis,irritant_contact_dermatitis,37,0.04933333333333333,0.700352526439483,0.09745321353048558,,
vit_base__mil,vit_base,mil,Tinea,tinea,31,0.04133333333333333,0.7314370317196823,0.10283530073869171,,
vit_base__mil,vit_base,mil,Herpes Zoster,herpes_zoster,21,0.028,0.8744529361813314,0.2214218133300043,,
vit_base__mil,vit_base,mil,Drug Rash,drug_rash,22,0.029333333333333333,0.7792832167832168,0.13505225637160842,,
vit_base__mil,vit_base,mil,Herpes Simplex,herpes_simplex,20,0.02666666666666667,0.8516438356164383,0.20331516811416223,,
vit_base__mil,vit_base,mil,Impetigo,impetigo,18,0.024,0.7506830601092895,0.09743433654394235,,
vit_base__mil,vit_base,mil,Acute Dermatitis NOS,acute_dermatitis_nos,19,0.025333333333333333,0.7188782489740082,0.09817993865726872,,
vit_base__mil,vit_base,mil,Hypersensitivity,hypersensitivity,17,0.02266666666666667,0.8246529171013561,0.08974739295691586,,
vit_base__mil,vit_base,mil,Acne,acne,15,0.02,0.8947845804988662,0.21121256174401343,,
vit_base__mil,vit_base,mil,Pigmented Purpuric Eruption,pigmented_purpuric_eruption,15,0.02,0.8285714285714285,0.20820118375369243,,
vit_base__mil,vit_base,mil,Leukocytoclastic Vasculitis,leukocytoclastic_vasculitis,15,0.02,0.7022222222222223,0.10219710200719737,,
vit_base__mil,vit_base,mil,Lichen Planus Lichenoid Eruption,lichen_planus_lichenoid_eruption,14,0.018666666666666668,0.6981754658385093,0.0732374736548579,,
vit_base__mil,vit_base,mil,Pityriasis Rosea,pityriasis_rosea,12,0.016,0.797877145438121,0.08658432810473417,,
vit_base__mil,vit_base,mil,Viral Exanthem,viral_exanthem,13,0.017333333333333333,0.7727794593466235,0.06131031292209716,,
vit_base__mil,vit_base,mil,Lichen Simplex Chronicus,lichen_simplex_chronicus,11,0.014666666666666666,0.7080821749292655,0.055660440457325516,,
vit_base__mil,vit_base,mil,Stasis Dermatitis,stasis_dermatitis,11,0.014666666666666666,0.8281461434370772,0.1857467323861362,,
vit_base__mil,vit_base,mil,Keratosis Pilaris,keratosis_pilaris,9,0.012,0.8638476533213375,0.047276300516938444,,
vit_base__mil,vit_base,mil,CD - Contact Dermatitis,cd_contact_dermatitis,11,0.014666666666666666,0.5754705375814984,0.027210284740858178,,
vit_base__mil,vit_base,mil,Scabies,scabies,9,0.012,0.7618833408307092,0.03655064510507996,,
vit_base__random_forest,vit_base,random_forest,Eczema,eczema,157,0.20933333333333334,0.6730486246119806,0.33336392739398046,,
vit_base__random_forest,vit_base,random_forest,Allergic Contact Dermatitis,allergic_contact_dermatitis,130,0.17333333333333334,0.6676674937965261,0.30766537545572487,,
vit_base__random_forest,vit_base,random_forest,Insect Bite,insect_bite,60,0.08,0.7921980676328504,0.26701568406454135,,
vit_base__random_forest,vit_base,random_forest,Urticaria,urticaria,50,0.06666666666666667,0.7555857142857143,0.18511255844435717,,
vit_base__random_forest,vit_base,random_forest,Psoriasis,psoriasis,46,0.06133333333333333,0.6586122776679842,0.11581884894298379,,
vit_base__random_forest,vit_base,random_forest,Folliculitis,folliculitis,40,0.05333333333333334,0.8010563380281689,0.22773983449725244,,
vit_base__random_forest,vit_base,random_forest,Irritant Contact Dermatitis,irritant_contact_dermatitis,37,0.04933333333333333,0.6970357454228422,0.1240034684311207,,
vit_base__random_forest,vit_base,random_forest,Tinea,tinea,31,0.04133333333333333,0.7003678944770964,0.10807033004950023,,
vit_base__random_forest,vit_base,random_forest,Herpes Zoster,herpes_zoster,21,0.028,0.8604415703181136,0.2520104950259606,,
vit_base__random_forest,vit_base,random_forest,Drug Rash,drug_rash,22,0.029333333333333333,0.7391046453546454,0.09197719806969315,,
vit_base__random_forest,vit_base,random_forest,Herpes Simplex,herpes_simplex,20,0.02666666666666667,0.8682534246575342,0.36394939295794293,,
vit_base__random_forest,vit_base,random_forest,Impetigo,impetigo,18,0.024,0.7284077109896783,0.08282196217464682,,
vit_base__random_forest,vit_base,random_forest,Acute Dermatitis NOS,acute_dermatitis_nos,19,0.025333333333333333,0.7062423500611995,0.19692194958113973,,
vit_base__random_forest,vit_base,random_forest,Hypersensitivity,hypersensitivity,17,0.02266666666666667,0.7681165235534869,0.09627010713857419,,
vit_base__random_forest,vit_base,random_forest,Acne,acne,15,0.02,0.9221768707482992,0.20730801389221765,,
vit_base__random_forest,vit_base,random_forest,Pigmented Purpuric Eruption,pigmented_purpuric_eruption,15,0.02,0.86421768707483,0.21129988510565414,,
vit_base__random_forest,vit_base,random_forest,Leukocytoclastic Vasculitis,leukocytoclastic_vasculitis,15,0.02,0.6885260770975057,0.052352858815877944,,
vit_base__random_forest,vit_base,random_forest,Lichen Planus Lichenoid Eruption,lichen_planus_lichenoid_eruption,14,0.018666666666666668,0.7775135869565216,0.06296156237898864,,
vit_base__random_forest,vit_base,random_forest,Pityriasis Rosea,pityriasis_rosea,12,0.016,0.7846093044263777,0.061655938047746196,,
vit_base__random_forest,vit_base,random_forest,Viral Exanthem,viral_exanthem,13,0.017333333333333333,0.7173572695960756,0.053434667121569954,,
vit_base__random_forest,vit_base,random_forest,Lichen Simplex Chronicus,lichen_simplex_chronicus,11,0.014666666666666666,0.6188953130766393,0.023954276095081703,,
vit_base__random_forest,vit_base,random_forest,Stasis Dermatitis,stasis_dermatitis,11,0.014666666666666666,0.8353426005658752,0.16546646953683336,,
vit_base__random_forest,vit_base,random_forest,Keratosis Pilaris,keratosis_pilaris,9,0.012,0.8601739391213076,0.06577009077009077,,
vit_base__random_forest,vit_base,random_forest,CD - Contact Dermatitis,cd_contact_dermatitis,11,0.014666666666666666,0.550867265346291,0.017823642540299292,,
vit_base__random_forest,vit_base,random_forest,Scabies,scabies,9,0.012,0.7337681811366021,0.041534214188374045,,
vit_base__svm_linear,vit_base,svm_linear,Eczema,eczema,157,0.20933333333333334,0.6482744546245475,0.32311227836847634,,
vit_base__svm_linear,vit_base,svm_linear,Allergic Contact Dermatitis,allergic_contact_dermatitis,130,0.17333333333333334,0.642468982630273,0.27665087845571934,,
vit_base__svm_linear,vit_base,svm_linear,Insect Bite,insect_bite,60,0.08,0.7374637681159419,0.200131340479202,,
vit_base__svm_linear,vit_base,svm_linear,Urticaria,urticaria,50,0.06666666666666667,0.6901714285714285,0.16358517237916823,,
vit_base__svm_linear,vit_base,svm_linear,Psoriasis,psoriasis,46,0.06133333333333333,0.5821084486166008,0.1314548482515276,,
vit_base__svm_linear,vit_base,svm_linear,Folliculitis,folliculitis,40,0.05333333333333334,0.7315492957746479,0.13061275853650314,,
vit_base__svm_linear,vit_base,svm_linear,Irritant Contact Dermatitis,irritant_contact_dermatitis,37,0.04933333333333333,0.6410295288275653,0.1046676617291685,,
vit_base__svm_linear,vit_base,svm_linear,Tinea,tinea,31,0.04133333333333333,0.575530530755081,0.056508623231235865,,
vit_base__svm_linear,vit_base,svm_linear,Herpes Zoster,herpes_zoster,21,0.028,0.8461035991900189,0.09996294112733221,,
vit_base__svm_linear,vit_base,svm_linear,Drug Rash,drug_rash,22,0.029333333333333333,0.5818556443556444,0.045368038992746315,,
vit_base__svm_linear,vit_base,svm_linear,Herpes Simplex,herpes_simplex,20,0.02666666666666667,0.7980821917808221,0.09167455850366185,,
vit_base__svm_linear,vit_base,svm_linear,Impetigo,impetigo,18,0.024,0.6562689738919247,0.054029873274952206,,
vit_base__svm_linear,vit_base,svm_linear,Acute Dermatitis NOS,acute_dermatitis_nos,19,0.025333333333333333,0.7083663330693355,0.08540387624031501,,
vit_base__svm_linear,vit_base,svm_linear,Hypersensitivity,hypersensitivity,17,0.02266666666666667,0.6917582858518578,0.05531027348851003,,
vit_base__svm_linear,vit_base,svm_linear,Acne,acne,15,0.02,0.8466213151927438,0.17164116948689284,,
vit_base__svm_linear,vit_base,svm_linear,Pigmented Purpuric Eruption,pigmented_purpuric_eruption,15,0.02,0.850249433106576,0.12839334673111538,,
vit_base__svm_linear,vit_base,svm_linear,Leukocytoclastic Vasculitis,leukocytoclastic_vasculitis,15,0.02,0.5375963718820862,0.02792084773911345,,
vit_base__svm_linear,vit_base,svm_linear,Lichen Planus Lichenoid Eruption,lichen_planus_lichenoid_eruption,14,0.018666666666666668,0.6801242236024845,0.05013790067735786,,
vit_base__svm_linear,vit_base,svm_linear,Pityriasis Rosea,pityriasis_rosea,12,0.016,0.7105916892502258,0.06671648544443316,,
vit_base__svm_linear,vit_base,svm_linear,Viral Exanthem,viral_exanthem,13,0.017333333333333333,0.7318651497755975,0.060444615045762935,,
vit_base__svm_linear,vit_base,svm_linear,Lichen Simplex Chronicus,lichen_simplex_chronicus,11,0.014666666666666666,0.54717677451101,0.019036533460910287,,
vit_base__svm_linear,vit_base,svm_linear,Stasis Dermatitis,stasis_dermatitis,11,0.014666666666666666,0.6609669085988437,0.08283169685561317,,
vit_base__svm_linear,vit_base,svm_linear,Keratosis Pilaris,keratosis_pilaris,9,0.012,0.6707152496626181,0.062757919868275,,
vit_base__svm_linear,vit_base,svm_linear,CD - Contact Dermatitis,cd_contact_dermatitis,11,0.014666666666666666,0.45368434001722224,0.01714423817285083,,
vit_base__svm_linear,vit_base,svm_linear,Scabies,scabies,9,0.012,0.6509221772379667,0.02131233658795036,,
